AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Harmony_Analysis_Available
1434,Ale06M-Se_mai-1766-Sarti[1.06][1434].xml,Ale,Ale06M,Se_mai,1,6,106,1766,1760s,Giuseppe Sarti,Padua,Italy,Poro,Male,1
1435,Ale07M-Se_mai-1766-Sarti[1.07][1435].xml,Ale,Ale07M,Se_mai,1,7,107,1766,1760s,Giuseppe Sarti,Padua,Italy,Cleofide,Female,1
1436,Ale06M-Ale07M-Se_mai-1766-Sarti[1.15][1436].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1766,1760s,Giuseppe Sarti,Padua,Italy,Cleofide&Poro,Female&Male,1
1437,Ale10M-Voi_che-1766-Sarti[1.10][1437].xml,Ale,Ale10M,Voi_che,1,10,110,1766,1760s,Giuseppe Sarti,Padua,Italy,Gandarte,Male,1
1438,Ale12M-Non_sarei-1766-Sarti[2.01][1438].xml,Ale,Ale12M,Non_sarei,2,1,201,1766,1760s,Giuseppe Sarti,Padua,Italy,Erissena,Female,1
1439,Ale08M-Se_possono-1766-Sarti[2.02][1439].xml,Ale,Ale08M,Se_possono,2,2,202,1766,1760s,Giuseppe Sarti,Padua,Italy,Poro,Male,1
1440,Ale16M-Digli_che-1766-Sarti[2.08][1440].xml,Ale,Ale16M,Digli_che,2,08,208,1766,1760s,Giuseppe Sarti,Padua,Italy,Cleofide,Female,1
1441,Ale17M-Destrier_che-1766-Sarti[2.09][1441].xml,Ale,Ale17M,Destrier_che,2,9,209,1766,1760s,Giuseppe Sarti,Padua,Italy,Poro,Male,1
1442,Ale19M-Se_e-1766-Sarti[2.11][1442].xml,Ale,Ale19M,Se_e,2,11,211,1766,1760s,Giuseppe Sarti,Padua,Italy,Alessandro,Male,1
1443,Did01M-Dovrei_ma-1751-Fiorillo[1.02][1443].xml,Did,Did01M,Dovrei_ma,1,2,102,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Enea,Male,1
1444,Did02M-Diro_che-1751-Fiorillo[1.03][1444].xml,Did,Did02M,Diro_che,1,3,103,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Selene,Female,1
1445,Did07M-Quando_saprai-1751-Fiorillo[1.10][1445].xml,Did,Did07M,Quando_saprai,1,10,110,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Enea,Male,1
1446,Did13M-Se_resto-1751-Fiorillo[1.17][1446].xml,Did,Did13M,Se_resto,1,17,117,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Enea,Male,1
1447,Did19M-Vedi_nel-1751-Fiorillo[2.07][1447].xml,Did,Did19M,Vedi_nel,2,7,207,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Enea,Male,1
1448,Did22M-Non_cede-1751-Fiorillo[2.11][1448].xml,Did,Did22M,Non_cede,2,11,211,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Enea,Male,1
1449,Did29M-A_trionfar-1751-Fiorillo[3.07][1449].xml,Did,Did29M,A_trionfar,3,7,307,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Enea,Male,1
145,Did16M-Ardi_per-1730-Sarro[2.04][0145].xml,Did,Did16M,Ardi_per,2,4,204,1730,1730s,Domenico Natale Sarro,Naples,Italy,Selene,Female,1
1450,Ale20M-Se_il-1766-Sarti[2.13][1450].xml,Ale,Ale20M,Se_il,2,13,213,1766,1760s,Giuseppe Sarti,Padua,Italy,Cleofide,Female,1
1453,Ale24M-Se_troppo-1766-Sarti[3.01][1453].xml,Ale,Ale24M,Se_troppo,3,1,301,1766,1760s,Giuseppe Sarti,Padua,Italy,Poro,Male,1
1454,Ale23M-Serbati_a-1766-Sarti[3.03][1454].xml,Ale,Ale23M,Serbati_a,3,3,303,1766,1760s,Giuseppe Sarti,Padua,Italy,Alessandro,Male,1
1455,Ale27M-Finche_rimango-1766-Sarti[3.04][1455].xml,Ale,Ale27M,Finche_rimango,3,4,304,1766,1760s,Giuseppe Sarti,Padua,Italy,Timagene,Male,1
1456,Ale28M-Dove_si-1766-Anon[3.05][1456].xml,Ale,Ale28M,Dove_si,3,5,305,1766,1760s,Unknown Composer,Padua,Italy,Poro,Male,1
1457,Ale02M-Vedrai_con-1746-Lampugnani [1.02][1457].xml,Ale,Ale02M,Vedrai_con,1,2,102,1746,1740s,Giovanni Battista Lampugnani,London,England,Poro,Male,1
1458,Ale24M-Se_troppo-1759-Holzbauer[3.01][1458].xml,Ale,Ale24M,Se_troppo,3,1,301,1759,1750s,Ignaz Holzbauer,Milan,Italy,Cleofide,Female,1
1459,Ale26M-Serbati_a-1759-Holzbauer[3.04][1459].xml,Ale,Ale26M,Serbati_a,3,4,304,1759,1750s,Ignaz Holzbauer,Milan,Italy,Alessandro,Male,1
146,Did18M-Ah_non_lasciarmi-1810-Paer[2.02][0146].xml,Did,Did18M,Ah_non_lasciarmi,2,2,202,1810,1810s,Ferdinando Paër,Paris,France,Didone,Female,1
1460,Ale28M-Dove_si-1759-Holzbauer[3.06][1460].xml,Ale,Ale28M,Dove_si,3,6,306,1759,1750s,Ignaz Holzbauer,Milan,Italy,Poro,Male,1
1461,Did08M-Ogni_amator-1751-Fiorillo[1.12][1461].xml,Did,Did08M,Ogni_amator,1,12,112,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Selene,Female,1
1462,Did16M-Ardi_per-1751-Fiorillo[2.04][1462].xml,Did,Did16M,Ardi_per,2,04,204,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Selene,Female,1
1463,Did23M-Veggio_la-1751-Fiorillo[2.12][1463].xml,Did,Did23M,Veggio_la,2,12,212,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Selene,Female,1
1464,Ale19M-Se_e-1766-Majo[2.11][1464].xml,Ale,Ale19M,Se_e,2,11,211,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Alessandro,Male,1
1465,Ale29M-Mio_ben-1759-Holzbauer[3.07][1465].xml,Ale,Ale29M,Mio_ben,3,7,307,1759,1750s,Ignaz Holzbauer,Milan,Italy,Gandarte,Male,1
1466,Did24M-Chiamami_pur-1751-Fiorillo[2.15][1466].xml,Did,Did24M,Chiamami_pur,2,15,215,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Iarba,Male,1
1467,Did30M-Nel_duol-1751-Fiorillo[3.08][1467].xml,Did,Did30M,Nel_duol,3,8,308,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Selene,Female,1
1468,Did33M-Cadra_fra-1751-Fiorillo[3.17][1468].xml,Did,Did33M,Cadra_fra,3,17,317,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Iarba,Male,1
1469,Did04M-Tu_mi_scorgi-1751-Fiorillo[1.06][1469].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Osmida,Male,1
147,Did11M-Tu_mi_disarmi-1742-Hasse[1.17][0147].xml,Did,Did11M,Tu_mi_disarmi,1,17,117,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Iarba,Male,1
1470,Did06M-Se_dalle-1751-Fiorillo[1.08][1470].xml,Did,Did06M,Se_dalle,1,8,108,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Araspe,Male,1
1471,Did28M-Quando_londa-1751-Fiorillo[3.06][1471].xml,Did,Did28M,Quando_londa,3,6,306,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Osmida,Male,1
1472,Did05M-Fra_lo-1751-Fiorillo[1.07][1472].xml,Did,Did05M,Fra_lo,1,7,107,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Iarba,Male,1
1473,Did21M-Tacero_se-1751-Fiorillo[2.10][1473].xml,Did,Did21M,Tacero_se,2,10,210,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Araspe,Male,1
1474,Did03M-Son_regina-1751-Fiorillo[1.05][1474].xml,Did,Did03M,Son_regina,1,5,105,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Didone,Female,1
1475,Did25M-Va_lusingando-1751-Fiorillo[2.16][1475].xml,Did,Did25M,Va_lusingando,2,16,216,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Didone,Female,1
1476,Did32M-Gia_si-1751-Fiorillo[3.15][1476].xml,Did,Did32M,Gia_si,3,15,315,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Araspe,Male,1
1478,Did18M-Ah_non_lasciarmi-1751-Fiorillo[2.06][1478].xml,Did,Did18M,Ah_non_lasciarmi,2,06,206,1751,1750s,Ignazio Fiorillo,Brunswich,Empire,Didone,Female,1
1479,Ale02M-Vedrai_con-1758-Piccinni[1.02][1479].xml,Ale,Ale02M,Vedrai_con,1,2,102,1758,1750s,Niccolò Piccinni,Rome,Italy,Poro,Male,1
148,Did08M-Ogni_amator-1742-Hasse[1.11][0148].xml,Did,Did08M,Ogni_amator,1,11,111,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Selene,Female,1
1480,Ale08M-Se_possono-1758-Piccinni[1.09][1480].xml,Ale,Ale08M,Se_possono,1,9,109,1758,1750s,Niccolò Piccinni,Rome,Italy,Poro,Male,1
1481,Ale03M-Vil_trofeo-1758-Piccinni[1.03][1481].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1758,1750s,Niccolò Piccinni,Rome,Italy,Alessandro,Male,1
1482,Ale05M-O_sugli-1758-Piccinni[1.05][1482].xml,Ale,Ale05M,O_sugli,1,5,105,1758,1750s,Niccolò Piccinni,Rome,Italy,Timagene,Male,1
1484,Ale13M-Senza_procelle-1758-Piccinni[2.02][1484].xml,Ale,Ale13M,Senza_procelle,2,02,202,1758,1750s,Niccolò Piccinni,Rome,Italy,Gandarte,Male,1
1485,Ale19M-Se_e-1758-Piccinni[2.12][1485].xml,Ale,Ale19M,Se_e,2,12,212,1758,1750s,Niccolò Piccinni,Rome,Italy,Alessandro,Male,1
1487,Ale16M-Digli_che-1758-Piccinni[2.09][1487].xml,Ale,Ale16M,Digli_che,2,09,209,1758,1750s,Niccolò Piccinni,Rome,Italy,Cleofide,Female,1
1488,Ale07M-Se_mai-1758-Piccinni[1.07][1488].xml,Ale,Ale07M,Se_mai,1,7,107,1758,1750s,Niccolò Piccinni,Rome,Italy,Cleofide,Female,1
1489,Ale24M-Se_troppo-1758-Piccinni[3.04][1489].xml,Ale,Ale24M,Se_troppo,3,4,304,1758,1750s,Niccolò Piccinni,Rome,Italy,Cleofide,Female,1
149,Did07M-Quando_saprai-1749-Jommelli[1.10][0149].xml,Did,Did07M,Quando_saprai,1,10,110,1749,1740s,Niccolò Jommelli,Vienna,Empire,Enea,Male,1
1490,Ale04M-Chi_vive-1758-Piccinni[1.04][1490].xml,Ale,Ale04M,Chi_vive,1,4,104,1758,1750s,Niccolò Piccinni,Rome,Italy,Erissena,Female,1
1491,Ale10M-Voi_che-1758-Piccinni[1.12][1491].xml,Ale,Ale10M,Voi_che,1,12,112,1758,1750s,Niccolò Piccinni,Rome,Italy,Gandarte,Male,1
1492,Ale12M-Non_sarei-1758-Piccinni[2.04][1492].xml,Ale,Ale12M,Non_sarei,2,4,204,1758,1750s,Niccolò Piccinni,Rome,Italy,Erissena,Female,1
1493,Ale17M-Destrier_che-1758-Piccinni[2.10][1493].xml,Ale,Ale17M,Destrier_che,2,10,210,1758,1750s,Niccolò Piccinni,Rome,Italy,Poro,Male,1
1494,Ale25M-Come_il-1758-Piccinni[3.05][1494].xml,Ale,Ale25M,Come_il,3,5,305,1758,1750s,Niccolò Piccinni,Rome,Italy,Erissena,Female,1
1495,Ale26M-Serbati_a-1758-Piccinni[3.06][1495].xml,Ale,Ale26M,Serbati_a,3,6,306,1758,1750s,Niccolò Piccinni,Rome,Italy,Alessandro,Male,1
1496,Dem02M-In_te-nd-Lenzi[x.xx][1496].xml,Dem,Dem02M,In_te,x,xx,xxx,nd,NA,Carlo Lenzi,-,-,Dircea,Female,1
15,Did03M-Son_regina-1747-Jommelli[1.05][0015].xml,Did,Did03M,Son_regina,1,5,105,1747,1740s,Niccolò Jommelli,Rome,Italy,Didone,Female,1
150,Did04M-Tu_mi_scorgi-1749-Jommelli[1.06][0150].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1749,1740s,Niccolò Jommelli,Vienna,Empire,Osmida,Male,1
1507,Did01M-Dovrei_ma-1770-Piccinni[1.02][1507].xml,Did,Did01M,Dovrei_ma,1,2,102,1770,1770s,Niccolò Piccinni,Rome,Italy,Enea,Male,1
1508,Did02M-Diro_che-1770-Piccinni[1.03][1508].xml,Did,Did02M,Diro_che,1,3,103,1770,1770s,Niccolò Piccinni,Rome,Italy,Selene,Female,1
151,Did07M-Quando_saprai-1742-Hasse[1.10][0151].xml,Did,Did07M,Quando_saprai,1,10,110,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Enea,Male,1
1511,Did05M-Fra_lo-1770-Piccinni[1.07][1511].xml,Did,Did05M,Fra_lo,1,7,107,1770,1770s,Niccolò Piccinni,Rome,Italy,Iarba,Male,1
152,Did08M-Ogni_amator-1749-Jommelli[2.10][0152].xml,Did,Did08M,Ogni_amator,2,10,210,1749,1740s,Niccolò Jommelli,Vienna,Empire,Selene,Female,1
1522,Did16M-Ardi_per-1724-Sarro[2.04][1522].xml,Did,Did16M,Ardi_per,2,4,204,1724,1720s,Domenico Natale Sarro,Naples,Italy,Selene,Female,1
1523,Did14M-Pensa_che-1724-Sarro[2.01][1523].xml,Did,Did14M,Pensa_che,2,1,201,1724,1720s,Domenico Natale Sarro,Naples,Italy,Osmida,Male,1
1524,Did15M-Leon_che-1724-Sarro[2.03][1524].xml,Did,Did15M,Leon_che,2,3,203,1724,1720s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
1525,Did17M-L_augelletto-1724-Sarro[2.05][1525].xml,Did,Did17M,L_augelletto,2,05,205,1724,1720s,Domenico Natale Sarro,Naples,Italy,Araspe,Male,1
1526,Did18M-Ah_non_lasciarmi-1724-Sarro[2.07][1526].xml,Did,Did18M,Ah_non_lasciarmi,2,07,207,1724,1720s,Domenico Natale Sarro,Naples,Italy,Didone,Female,1
1527,Did24M-Chiamami_pur-1724-Sarro[2.16][1527].xml,Did,Did24M,Chiamami_pur,2,16,216,1724,1720s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
1529,Did20M-Fosca_nube-1724-Sarro[2.09][1529].xml,Did,Did20M,Fosca_nube,2,9,209,1724,1720s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
153,Did19M-Vedi_nel-1749-Jommelli[2.05][0153].xml,Did,Did19M,Vedi_nel,2,5,205,1749,1740s,Niccolò Jommelli,Vienna,Empire,Enea,Male,1
1530,Did23M-Veggio_la-1724-Sarro[2.13][1530].xml,Did,Did23M,Veggio_la,2,13,213,1724,1720s,Domenico Natale Sarro,Naples,Italy,Selene,Female,1
1531,Did28M-Quando_londa-1724-Sarro[2.07][1531].xml,Did,Did28M,Quando_londa,2,7,207,1724,1720s,Domenico Natale Sarro,Naples,Italy,Osmida,Male,1
1532,Did29M-A_trionfar-1724-Sarro[3.08][1532].xml,Did,Did29M,A_trionfar,3,8,308,1724,1720s,Domenico Natale Sarro,Naples,Italy,Enea,Male,1
1533,Did31M-Va_crescendo-1724-Sarro[3.10][1533].xml,Did,Did31M,Va_crescendo,3,10,310,1724,1720s,Domenico Natale Sarro,Naples,Italy,Didone,Female,1
1534,Did33M-Cadra_fra-1724-Sarro[3.19][1534].xml,Did,Did33M,Cadra_fra,3,19,319,1724,1720s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
1535,Did30M-Nel_duol-1724-Sarro[3.09][1535].xml,Did,Did30M,Nel_duol,3,9,309,1724,1720s,Domenico Natale Sarro,Naples,Italy,Selene,Female,1
154,Did20M-Fosca_nube-1730-Sarro[2.09][0154].xml,Did,Did20M,Fosca_nube,2,9,209,1730,1730s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
155,Did21M-Tacero_se-1724-Sarro[2.11][0155].xml,Did,Did21M,Tacero_se,2,11,211,1724,1720s,Domenico Natale Sarro,Naples,Italy,Araspe,Male,1
156,Did22M-Non_cede-1724-Sarro[2.12][0156].xml,Did,Did22M,Non_cede,2,12,212,1724,1720s,Domenico Natale Sarro,Naples,Italy,Didone,Male,1
157,Did23M-Veggio_la-1730-Sarro[2.13][0157].xml,Did,Did23M,Veggio_la,2,13,213,1730,1730s,Domenico Natale Sarro,Naples,Italy,Selene,Female,1
158,Did24M-Chiamami_pur-1730-Sarro[2.16][0158].xml,Did,Did24M,Chiamami_pur,2,16,216,1730,1730s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,1
159,Did25M-Va_lusingando-1724-Sarro[2.17][0159].xml,Did,Did25M,Va_lusingando,2,17,217,1724,1720s,Domenico Natale Sarro,Naples,Italy,Didone,Female,1
159,Did25M-Va_lusingando-1730-Sarro[2.17][0159].xml,Did,Did25M,Va_lusingando,2,17,217,1730,1730s,Domenico Natale Sarro,Naples,Italy,Didone,Female,1
16,Did03M-Son_regina-1749-Jommelli[1.05][0016].xml,Did,Did03M,Son_regina,1,5,105,1749,1740s,Niccolò Jommelli,Vienna,Empire,Didone,Female,1
160,Did26M-Vivi_superbo-1724-Sarro[3.02][0160].xml,Did,Did26M,Vivi_superbo,3,02,302,1724,1720s,Domenico Natale Sarro,Naples,Italy,Enea,Male,1
165,Did32M-Gia_si-1724-Sarro[3.13][0165].xml,Did,Did32M,Gia_si,3,13,313,1724,1720s,Domenico Natale Sarro,Naples,Italy,Araspe,Male,1
167,Did23M-Veggio_la-1739-Lampugnani[2.14][0167].xml,Did,Did23M,Veggio_la,2,14,214,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Selene,Male,1
168,Did24M-Chiamami_pur-1739-Lampugnani[2.17][0168].xml,Did,Did24M,Chiamami_pur,2,17,217,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Iarba,Male,1
17,Did12M-Non_ha-1753-Perez[1.17][0017].xml,Did,Did12M,Non_ha,1,17,117,1753,1750s,Davide Perez,Genova,Italy,Didone,Female,1
170,Did14M-Pensa_che-1760-Bernasconi[2.01][0170].xml,Did,Did14M,Pensa_che,2,1,201,1760,1760s,Andrea Bernasconi,Venice,Italy,Osmida,Male,1
171,Did15M-Leon_che-1760-Bernasconi[2.03][0171].xml,Did,Did15M,Leon_che,2,03,203,1760,1760s,Andrea Bernasconi,Venice,Italy,Iarba,Male,1
172,Did16M-Ardi_per-1760-Bernasconi[2.04][0172].xml,Did,Did16M,Ardi_per,2,04,204,1760,1760s,Andrea Bernasconi,Venice,Italy,Selene,Female,1
173,Did19M-Vedi_nel-1760-Bernasconi[2.08][0173].xml,Did,Did19M,Vedi_nel,2,8,208,1760,1760s,Andrea Bernasconi,Venice,Italy,Enea,Male,1
174,Did21M-Tacero_se-1760-Bernasconi[2.11][0174].xml,Did,Did21M,Tacero_se,2,11,211,1760,1760s,Andrea Bernasconi,Venice,Italy,Araspe,Male,1
177,Did24M-Chiamami_pur-1760-Bernasconi[2.16][0177].xml,Did,Did24M,Chiamami_pur,2,16,216,1760,1760s,Andrea Bernasconi,Venice,Italy,Iarba,Male,1
179,Did28M-Quando_londa-1760-Bernasconi[3.07][0179].xml,Did,Did28M,Quando_londa,3,7,307,1760,1760s,Andrea Bernasconi,Venice,Italy,Osmida,Male,1
181,Did30M-Nel_duol-1760-Bernasconi[3.09][0181].xml,Did,Did30M,Nel_duol,3,9,309,1760,1760s,Andrea Bernasconi,Venice,Italy,Selene,Female,1
182,Did31M-Va_crescendo-1760-Bernasconi[3.10][0182].xml,Did,Did31M,Va_crescendo,3,10,310,1760,1760s,Andrea Bernasconi,Venice,Italy,Didone,Female,1
183,Did33M-Cadra_fra-1760-Bernasconi[3.19][0183].xml,Did,Did33M,Cadra_fra,3,19,319,1760,1760s,Andrea Bernasconi,Venice,Italy,Iarba,Male,1
186,Did02M-Diro_che-1742-Hasse[1.03][0186].xml,Did,Did02M,Diro_che,1,3,103,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Selene,Female,1
187,Did04M-Tu_mi_scorgi-1742-Hasse[1.06][0187].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Osmida,Male,1
188,Did05M-Fra_lo-1742-Hasse[1.07][0188].xml,Did,Did05M,Fra_lo,1,7,107,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Iarba,Male,1
189,Did06M-Se_dalle-1742-Hasse[1.08][0189].xml,Did,Did06M,Se_dalle,1,8,108,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Araspe,Male,1
19,Did12M-Non_ha-1763-Jommelli[1.17][0019].xml,Did,Did12M,Non_ha,1,17,117,1763,1760s,Niccolò Jommelli,Stuttgart,Empire,Didone&Enea,Female,1
190,Did15M-Leon_che-1742-Hasse[2.02][0190].xml,Did,Did15M,Leon_che,2,02,202,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Iarba,Male,1
191,Did17M-L_augelletto-1742-Hasse[2.04][0191].xml,Did,Did17M,L_augelletto,2,04,204,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Araspe,Male,1
192,Did19M-Vedi_nel-1742-Hasse[2.07][0192].xml,Did,Did19M,Vedi_nel,2,7,207,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Enea,Male,1
193,Did21M-Tacero_se-1742-Hasse[2.10][0193].xml,Did,Did21M,Tacero_se,2,10,210,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Araspe,Male,1
194,Did23M-Veggio_la-1742-Hasse[2.12][0194].xml,Did,Did23M,Veggio_la,2,12,212,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Selene,Female,1
195,Did24M-Chiamami_pur-1742-Hasse[2.15][0195].xml,Did,Did24M,Chiamami_pur,2,15,215,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Iarba,Male,1
196,Did25M-Va_lusingando-1742-Hasse[2.16][0196].xml,Did,Did25M,Va_lusingando,2,16,216,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Didone,Female,1
197,Did26M-Vivi_superbo-1742-Hasse[3.02][0197].xml,Did,Did26M,Vivi_superbo,3,2,302,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Enea,Male,1
2,Did12M-Non_ha-1770-Piccinni[1.18][0002].xml,Did,Did12M,Non_ha,1,18,118,1770,1770s,Niccolò Piccinni,Rome,Italy,Didone,Female,1
20,Did12M-Non_ha-1766-Anon[1.18][0020].xml,Did,Did12M,Non_ha,1,18,118,1766,1760s,Unknown Composer,Venice,Italy,Didone,Female,1
200,Did04M-Tu_mi_scorgi-1747-Jommelli[1.06][0200].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1747,1740s,Niccolò Jommelli,Rome,Italy,Osmida,Male,1
201,Did05M-Fra_lo-1747-Jommelli[1.07][0201].xml,Did,Did05M,Fra_lo,1,7,107,1747,1740s,Niccolò Jommelli,Rome,Italy,Iarba,Male,1
203,Did06M-Se_dalle-1749-Jommelli[1.08][0203].xml,Did,Did06M,Se_dalle,1,8,108,1749,1740s,Niccolò Jommelli,Vienna,Empire,Araspe,Male,1
204,Did21M-Tacero_se-1749-Jommelli[2.08][0204].xml,Did,Did21M,Tacero_se,2,8,208,1749,1740s,Niccolò Jommelli,Vienna,Empire,Araspe,Male,1
205,Did25M-Va_lusingando-1749-Jommelli[2.14][0205].xml,Did,Did25M,Va_lusingando,2,14,214,1749,1740s,Niccolò Jommelli,Vienna,Empire,Didone,Female,1
206,Did16M-Ardi_per-1749-Jommelli[2.01][0206].xml,Did,Did16M,Ardi_per,2,01,201,1749,1740s,Niccolò Jommelli,Vienna,Empire,Selene,Female,1
207,Did09M-Son_quel-1749-Jommelli[1.13][0207].xml,Did,Did09M,Son_quel,1,13,113,1749,1740s,Niccolò Jommelli,Vienna,Empire,Iarba,Male,1
209,Did28M-Quando_londa-1749-Jommelli[3.06][0209].xml,Did,Did28M,Quando_londa,3,6,306,1749,1740s,Niccolò Jommelli,Vienna,Empire,Osmida,Male,1
21,Did12M-Non_ha-1788-Anfossi[1.11][0021].xml,Did,Did12M,Non_ha,1,11,111,1788,1780s,Pasquale Anfossi,Venice,Italy,Didone&Enea,Female,1
210,Did29M-A_trionfar-1749-Jommelli[3.07][0210].xml,Did,Did29M,A_trionfar,3,7,307,1749,1740s,Niccolò Jommelli,Vienna,Empire,Enea,Male,1
211,Did32M-Gia_si-1760-Bernasconi[3.16][0211].xml,Did,Did32M,Gia_si,3,16,316,1760,1760s,Andrea Bernasconi,Venice,Italy,Araspe,Male,1
212,Did28M-Quando_londa-1742-Hasse[3.07][0212].xml,Did,Did28M,Quando_londa,3,7,307,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Osmida,Male,1
213,Did29M-A_trionfar-1742-Hasse[3.08][0213].xml,Did,Did29M,A_trionfar,3,8,308,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Enea,Male,1
214,Did07M-Quando_saprai-1747-Jommelli[1.09][0214].xml,Did,Did07M,Quando_saprai,1,9,109,1747,1740s,Niccolò Jommelli,Rome,Italy,Enea,Male,1
215,Did10M-Infelice_sventurato-1747-Jommelli[1.13][0215].xml,Did,Did10M,Infelice_sventurato,1,13,113,1747,1740s,Niccolò Jommelli,Rome,Italy,Araspe,Male,1
216,Did11M-Tu_mi_disarmi-1747-Jommelli[1.16][0216].xml,Did,Did11M,Tu_mi_disarmi,1,16,116,1747,1740s,Niccolò Jommelli,Rome,Italy,Iarba,Male,1
217,Did30M-Nel_duol-1749-Jommelli[3.08][0217].xml,Did,Did30M,Nel_duol,3,8,308,1749,1740s,Niccolò Jommelli,Vienna,Empire,Selene,Female,1
218,Did32M-Gia_si-1749-Jommelli[3.15][0218].xml,Did,Did32M,Gia_si,3,15,315,1749,1740s,Niccolò Jommelli,Vienna,Empire,Araspe,Male,1
22,Did18M-Ah_non_lasciarmi-1742-Hasse[2.06][0022].xml,Did,Did18M,Ah_non_lasciarmi,2,06,206,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Didone,Female,1
221,Did19M-Vedi_nel-1747-Jommelli[2.03][0221].xml,Did,Did19M,Vedi_nel,2,3,203,1747,1740s,Niccolò Jommelli,Rome,Italy,Enea,Male,1
222,Did26M-Vivi_superbo-1747-Jommelli[3.02][0222].xml,Did,Did26M,Vivi_superbo,3,2,302,1747,1740s,Niccolò Jommelli,Rome,Italy,Enea,Male,1
223,Did28M-Quando_londa-1747-Jommelli[3.07][0223].xml,Did,Did28M,Quando_londa,3,7,307,1747,1740s,Niccolò Jommelli,Rome,Italy,Osmida,Male,1
224,Did29M-A_trionfar-1747-Jommelli[3.08][0224].xml,Did,Did29M,A_trionfar,3,8,308,1747,1740s,Niccolò Jommelli,Rome,Italy,Enea,Male,1
225,Did30M-Nel_duol-1747-Jommelli[3.09][0225].xml,Did,Did30M,Nel_duol,3,9,309,1747,1740s,Niccolò Jommelli,Rome,Italy,Selene,Female,1
226,Did31M-Va_crescendo-1747-Jommelli[3.10][0226].xml,Did,Did31M,Va_crescendo,3,10,310,1747,1740s,Niccolò Jommelli,Rome,Italy,Didone,Female,1
227,Did32M-Gia_si-1747-Jommelli[3.16][0227].xml,Did,Did32M,Gia_si,3,16,316,1747,1740s,Niccolò Jommelli,Rome,Italy,Araspe,Male,1
229,Did30M-Nel_duol-1742-Hasse[3.09][0229].xml,Did,Did30M,Nel_duol,3,9,309,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Selene,Female,1
