AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Form,Key,KeySignature,KeySignatureType,Instrumentation,Scoring,Voices
1303,Ale06M-Se_mai-1766-Majo[1.15][1303].xml,Ale,Ale06M,Se_mai,1,15,115,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Cleofide,Female,ABC,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
1304,Ale13M-Senza_procelle-1766-Majo[2.04][1304].xml,Ale,Ale13M,Senza_procelle,2,04,204,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Poro,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1305,Ale03M-Vil_trofeo-1771-Bertoni[1.03][1305].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Alessandro,Male,ABA,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,vaI,vaII,bs",ten
1306,Ale04M-Chi_vive-1771-Bertoni[1.05][1306].xml,Ale,Ale04M,Chi_vive,1,5,105,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Erissena,Female,Dal segno,Bb,bb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1307,Ale06M-Se_mai-1771-Bertoni[1.06][1307].xml,Ale,Ale06M,Se_mai,1,6,106,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Poro,Male,A,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1308,Ale07M-Se_mai-1771-Bertoni[1.07][1308].xml,Ale,Ale07M,Se_mai,1,7,107,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Cleofide,Female,ABA,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1309,Ale06M-Ale07M-Se_mai-1771-Bertoni[1.15][1309].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Cleofide,Female,AB,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,vaI,vaII,bs",sop
1310,Ale12M-Non_sarei-1771-Bertoni[2.01][1310].xml,Ale,Ale12M,Non_sarei,2,01,201,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Erissena,Female,AA,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1311,Ale01M-E_prezzo-1752-Fiorillo[1.01][1311].xml,Ale,Ale01M,E_prezzo,1,1,101,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Gandarte,Male,Da capo,F,b,b,"vn,va,bs","alt,vnI,vnII,va,bs",alt
1312,Ale02M-Vedrai_con-1752-Fiorillo[1.02][1312].xml,Ale,Ale02M,Vedrai_con,1,2,102,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Poro,Male,Dal segno,D,ss,s,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
1313,Ale05M-O_sugli-1752-Fiorillo[1.05][1313].xml,Ale,Ale05M,O_sugli,1,5,105,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Timagene,Male,Dal segno,F,b,b,"hn,vn,va,bs","hnI,hnII,bar,vnI,vnII,va,bs",bar
1314,Ale21M-Se_viver-1752-Fiorillo[2.15][1314].xml,Ale,Ale21M,Se_viver,2,15,215,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Gandarte,Male,Da capo,d,b,b,"vn,va,bs","alt,vnI,vnII,va,bs",alt
1315,Ale17M-Destrier_che-1766-Majo[2.10][1315].xml,Ale,Ale17M,Destrier_che,2,10,210,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Poro,Male,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1316,Ale02M-Vedrai_con-1762-Traetta[1.02][1316].xml,Ale,Ale02M,Vedrai_con,1,2,102,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Poro,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1317,Ale06M-Se_mai-1762-Traetta[1.06][1317].xml,Ale,Ale06M,Se_mai,1,6,106,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Poro,Male,A,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1318,Ale16M-Digli_che-1766-Majo[2.09][1318].xml,Ale,Ale16M,Digli_che,2,9,209,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Cleofide,Female,ABA,A,sss,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,vaI,vaII,bs",sop
1319,Ale20M-Se_il-1766-Majo[2.13][1319].xml,Ale,Ale20M,Se_il,2,13,213,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Cleofide,Female,AA,c,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1320,Ale21M-Se_viver-1766-Majo[2.14][1320].xml,Ale,Ale21M,Se_viver,2,14,214,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Gandarrte,Male,ABA,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1321,Ale08M-Se_possono-1771-Bertoni[2.02][1321].xml,Ale,Ale08M,Se_possono,2,2,202,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Poro,Male,ABA,F,b,b,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1322,Ale16M-Digli_che-1771-Bertoni[2.08][1322].xml,Ale,Ale16M,Digli_che,2,8,208,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Cleofide,Female,AA,Bb,bb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1323,Ale17M-Destrier_che-1771-Bertoni[2.10][1323].xml,Ale,Ale17M,Destrier_che,2,10,210,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Poro,Male,Dal segno,C,n,n,"ob,hn,tpt,vn,va,bs","obI,obII,hn,tpt,sop,vnI,vnII,vaI,vaII,bs",sop
1324,Ale19M-Se_e-1771-Bertoni[2.12][1324].xml,Ale,Ale19M,Se_e,2,12,212,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Alessandro,Male,ABA,A,sss,s,"ob,vn,va,bs","obI,obII,ten,vnI,vnII,vaI,vaII,bs",ten
1325,Ale26M-Serbati_a-1771-Bertoni[3.02][1325].xml,Ale,Ale26M,Serbati_a,3,2,302,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Alessandro,Male,AA,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
1326,Ale28M-Dove_si-1771-Bertoni[3.04][1326].xml,Ale,Ale28M,Dove_si,3,4,304,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Poro,Male,ABA,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1327,Ale03M-Vil_trofeo-1762-Traetta[1.03][1327].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Alessandro,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1328,Ale05M-O_sugli-1762-Traetta[1.05][1328].xml,Ale,Ale05M,O_sugli,1,5,105,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Timagene,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1329,Ale08M-Se_possono-1762-Traetta[1.09][1329].xml,Ale,Ale08M,Se_possono,1,9,109,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Poro,Male,Dal segno,F,b,b,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1331,Ale03M-Vil_trofeo-1752-Fiorillo[1.03][1331].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Alessandro,Male,Dal segno,G,s,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
1332,Ale13M-Senza_procelle-1752-Fiorillo[2.04][1332].xml,Ale,Ale13M,Senza_procelle,2,04,204,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Poro,Male,Da capo,G,s,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1333,Ale15M-Dun_barbaro-1752-Fiorillo[2.08][1333].xml,Ale,Ale15M,Dun_barbaro,2,08,208,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Alessandro,Male,Da capo,C,n,n,"vn,va,bs","ten,vnI,vnII,va,bs",ten
1334,Ale26M-Serbati_a-1752-Fiorillo[3.06][1334].xml,Ale,Ale26M,Serbati_a,3,6,306,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Alessandro,Male,Da capo,A,sss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
1335,Ale28M-Dove_si-1752-Fiorillo[3.09][1335].xml,Ale,Ale28M,Dove_si,3,9,309,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Poro,Male,Da capo,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1336,Ale29M-Mio_ben-1752-Fiorillo[3.10][1336].xml,Ale,Ale29M,Mio_ben,3,10,310,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Gandarte,Male,Da capo,C,n,n,"vn,va,bs","alt,vnI,vnII,va,bs",alt
1337,Ale30M-Son_confusa-1752-Fiorillo[3.11][1337].xml,Ale,Ale30M,Son_confusa,3,11,311,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Erissena,Female,Da capo,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1338,Ale31M-Ombra_dell-1771-Bertoni[3.07][1338].xml,Ale,Ale31M,Ombra_dell,3,7,307,1771,1770s,Ferdinando Gasparo Bertoni,Venice,Italy,Cleofide&Alessandro,Female,A-B,Eb,bbb,b,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,ten,vnI,vnII,vaI,vaII,bs","sop,ten"
1339,Ale17M-Destrier_che-1762-Traetta[2.10][1339].xml,Ale,Ale17M,Destrier_che,2,10,210,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Poro,Male,AA,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
134,Did03M-Son_regina-1766-Anon[1.05][0134].xml,Did,Did03M,Son_regina,1,5,105,1766,1760s,Unknown Composer,Venice,Italy,Didone,Female,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1340,Ale30M-Son_confusa-1762-Traetta[3.11][1340].xml,Ale,Ale30M,Son_confusa,3,11,311,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Erissena,Female,ABA,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1341,Ale01M-E_prezzo-1749-Perez[1.01][1341].xml,Ale,Ale01M,E_prezzo,1,1,101,1749,1740s,Davide Perez,Naples,Italy,Gandarte,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1342,Ale02M-Vedrai_con-1749-Perez[1.02][1342].xml,Ale,Ale02M,Vedrai_con,1,2,102,1749,1740s,Davide Perez,Naples,Italy,Poro,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1343,Ale03M-Vil_trofeo-1749-Perez[1.03][1343].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1749,1740s,Davide Perez,Naples,Italy,Alessandro,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1344,Ale04M-Chi_vive-1749-Perez[1.04][1344].xml,Ale,Ale04M,Chi_vive,1,4,104,1749,1740s,Davide Perez,Naples,Italy,Erissena,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1345,Ale28M-Dove_si-1762-Traetta[3.09][1345].xml,Ale,Ale28M,Dove_si,3,9,309,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Poro,Male,Dal segno,Eb,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1346,Ale12M-Non_sarei-1762-Traetta[2.04][1346].xml,Ale,Ale12M,Non_sarei,2,04,204,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Erissena,Female,Dal segno,C,n,n,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
1347,Ale18M-E_ver-1752-Fiorillo[2.11][1347].xml,Ale,Ale18M,E_ver,2,11,211,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Basso,Male,Da capo,G,s,s,"hn,vn,va,bs","hnI,hnII,vnI,vnII,va,bs,bass",bass
1348,Ale22M-Di_rendermi-1766-Majo[2.15][1348].xml,Ale,Ale22M,Di_rendermi,2,15,215,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Erissena,Female,Dal segno,D,ss,s,"ob,bn,hn,vn,va,bs","ob,bn,hnI,hnII,sop,vnI,vnII,va,bs",sop
1349,Ale05M-O_sugli-1749-Perez[1.05][1349].xml,Ale,Ale05M,O_sugli,1,5,105,1749,1740s,Davide Perez,Naples,Italy,Timagene,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1350,Ale06M-Se_mai-1749-Perez[1.06][1350].xml,Ale,Ale06M,Se_mai,1,6,106,1749,1740s,Davide Perez,Naples,Italy,Poro,Male,A,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1351,Ale08M-Se_possono-1749-Perez[1.09][1351].xml,Ale,Ale08M,Se_possono,1,9,109,1749,1740s,Davide Perez,Naples,Italy,Poro,Male,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1352,Ale07M-Se_mai-1762-Traetta[1.07][1352].xml,Ale,Ale07M,Se_mai,1,7,107,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Cleofide,Female,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1353,Ale06M-Ale07M-Se_mai-1762-Traetta[1.16][1353].xml,Ale,Ale06M-Ale07M,Se_mai,1,16,116,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Cleofide,Female,Dal segno,A,sss,s,"vn,va,bs","sop,sop,vnI,vnII,vaI,vaII,bs",sop
1354,Ale19M-Se_e-1762-Traetta[2.12][1354].xml,Ale,Ale19M,Se_e,2,12,212,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Alessandro,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1355,Ale27M-Finche_rimango-1762-Traetta[3.07][1355].xml,Ale,Ale27M,Finche_rimango,3,7,307,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Timagene,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1356,Ale06M-Ale07M-Se_mai-1752-Fiorillo[1.15][1356].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1752,1750s,Ignazio Fiorillo,Brunswich,Empire,Cleofide,Female,Da capo,G,s,s,"vn,va,bs","sop,sop,vnI,vnII,va,bs",sop
1357,Ale13M-Senza_procelle-1746-Lampugnani[2.04][1357].xml,Ale,Ale13M,Senza_procelle,2,04,204,1746,1740s,Giovanni Battista Lampugnani,London,England,Poro,Male,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1358,Ale15M-Dun_barbaro-1762-Traetta[2.08][1358].xml,Ale,Ale15M,Dun_barbaro,2,08,208,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Alessandro,Male,ABA,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1359,Ale30M-Son_confusa-1746-Lampugnani[3.08][1359].xml,Ale,Ale30M,Son_confusa,3,8,308,1746,1740s,Giovanni Battista Lampugnani,London,England,Erissena,Female,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
136,Did18M-Ah_non_lasciarmi-1794-Paisiello[2.06][0136].xml,Did,Did18M,Ah_non_lasciarmi,2,06,206,1794,1790s,Giovanni Paisiello,Naples,Italy,Didone,Female,ABA,A,sss,s,"ob,cl,bn,vn,va,bs","obI,obII,clI,clII,bnI,bnII,sop,vnI,vnII,va,bs",sop
1360,Did11M-Tu_mi_disarmi-1763-Traetta[1.16][1360].xml,Did,Did11M,Tu_mi_disarmi,1,16,116,1763,1760s,Tommaso Traetta,Venice,Italy,Iarba,Male,ABA,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
1361,Did17M-L_augelletto-1763-Traetta[2.02][1361].xml,Did,Did17M,L_augelletto,2,02,202,1763,1760s,Tommaso Traetta,Venice,Italy,Araspe,Male,Da capo,G,s,s,"vn,va,bs","alt,vnI,vnII,va,bs",alt
1362,Did20M-Fosca_nube-1763-Traetta[2.06][1362].xml,Did,Did20M,Fosca_nube,2,06,206,1763,1760s,Tommaso Traetta,Venice,Italy,Iarba,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
1363,Did23M-Veggio_la-1763-Traetta[2.10][1363].xml,Did,Did23M,Veggio_la,2,10,210,1763,1760s,Tommaso Traetta,Venice,Italy,Selene,Female,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
1368,Ale07M-Se_mai-1749-Perez[1.07][1368].xml,Ale,Ale07M,Se_mai,1,7,107,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1369,Ale06M-Ale07M-Se_mai-1749-Perez[1.16][1369].xml,Ale,Ale06M-Ale07M,Se_mai,1,16,116,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
1370,Ale10M-Voi_che-1749-Perez[1.11][1370].xml,Ale,Ale10M,Voi_che,1,11,111,1749,1740s,Davide Perez,Naples,Italy,Gandarte,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1371,Ale11M-Se_amore-1749-Perez[1.15][1371].xml,Ale,Ale11M,Se_amore,1,15,115,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1372,Ale15M-Dun_barbaro-1749-Perez[2.04][1372].xml,Ale,Ale15M,Dun_barbaro,2,04,204,1749,1740s,Davide Perez,Naples,Italy,Alessandro,Male,Da capo,c,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1373,Ale16M-Digli_che-1749-Perez[2.05][1373].xml,Ale,Ale16M,Digli_che,2,05,205,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1374,Ale17M-Destrier_che-1749-Perez[2.06][1374].xml,Ale,Ale17M,Destrier_che,2,6,206,1749,1740s,Davide Perez,Naples,Italy,Poro,Male,Da capo,Bb,bb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,vnIII,vnIV,va,bs",sop
1375,Ale18M-E_ver-1749-Perez[2.07][1375].xml,Ale,Ale18M,E_ver,2,7,207,1749,1740s,Davide Perez,Naples,Italy,Timagene,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1376,Ale19M-Se_e-1749-Perez[2.09][1376].xml,Ale,Ale19M,Se_e,2,9,209,1749,1740s,Davide Perez,Naples,Italy,Alessandro,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1377,Ale20M-Se_il-1749-Perez[2.10][1377].xml,Ale,Ale20M,Se_il,2,10,210,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1378,Ale21M-Se_viver-1749-Perez[2.11][1378].xml,Ale,Ale21M,Se_viver,2,11,211,1749,1740s,Davide Perez,Naples,Italy,Gandarte,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1379,Ale22M-Di_rendermi-1749-Perez[2.12][1379].xml,Ale,Ale22M,Di_rendermi,2,12,212,1749,1740s,Davide Perez,Naples,Italy,Erissena,Female,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1380,Ale24M-Se_troppo-1749-Perez[3.04][1380].xml,Ale,Ale24M,Se_troppo,3,4,304,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,Da capo,G,s,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1381,Ale26M-Serbati_a-1749-Perez[3.06][1381].xml,Ale,Ale26M,Serbati_a,3,6,306,1749,1740s,Davide Perez,Naples,Italy,Alessandro,Male,Da capo,D,ss,s,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
1382,Ale28M-Dove_si-1749-Perez[3.09][1382].xml,Ale,Ale28M,Dove_si,3,9,309,1749,1740s,Davide Perez,Naples,Italy,Poro,Male,Dal segno,Eb,bbb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
1383,Ale29M-Mio_ben-1749-Perez[3.10][1383].xml,Ale,Ale29M,Mio_ben,3,10,310,1749,1740s,Davide Perez,Naples,Italy,Gandarte,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1384,Ale30M-Son_confusa-1749-Perez[3.11][1384].xml,Ale,Ale30M,Son_confusa,3,11,311,1749,1740s,Davide Perez,Naples,Italy,Erissena,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1385,Ale31M-Ombra_dell-1749-Perez[3.12][1385].xml,Ale,Ale31M,Ombra_dell,3,12,312,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,AA,Eb,bbb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
1386,Ale01M-E_prezzo-1759-Holzbauer[1.01][1386].xml,Ale,Ale01M,E_prezzo,1,1,101,1759,1750s,Ignaz Holzbauer,Milan,Italy,Gandarte,Male,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
1387,Ale03M-Vil_trofeo-1759-Holzbauer[1.03][1387].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1759,1750s,Ignaz Holzbauer,Milan,Italy,Alessandro,Male,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1388,Ale04M-Chi_vive-1759-Holzbauer[1.04][1388].xml,Ale,Ale04M,Chi_vive,1,4,104,1759,1750s,Ignaz Holzbauer,Milan,Italy,Erissena,Female,Da capo,A,sss,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1389,Ale05M-O_sugli-1759-Holzbauer[1.05][1389].xml,Ale,Ale05M,O_sugli,1,5,105,1759,1750s,Ignaz Holzbauer,Milan,Italy,Timagene,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1390,Ale06M-Se_mai-1759-Holzbauer[1.06][1390].xml,Ale,Ale06M,Se_mai,1,6,106,1759,1750s,Ignaz Holzbauer,Milan,Italy,Poro,Male,AA,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1392,Ale27M-Finche_rimango-1735-Ferrandini[3.07][1392].xml,Ale,Ale27M,Finche_rimango,3,7,307,1735,1730s,Giovanni Battista Ferrandini,Munich,Empire,Timagene,Male,Da capo,D,ss,s,"tpt,timp,vn,va,bs","tptI,tptII,timp,sop,vnI,vnII,va,bs",sop
1393,Ale04M-Chi_vive-1758-Sciroli[1.04][1393].xml,Ale,Ale04M,Chi_vive,1,4,104,1758,1750s,Gregorio Sciroli,Genoa,Italy,Erissena,Female,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1394,Ale05M-O_sugli-1758-Sciroli[1.05][1394].xml,Ale,Ale05M,O_sugli,1,5,105,1758,1750s,Gregorio Sciroli,Genoa,Italy,Timagene,Male,AA,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1395,Ale06M-Se_mai-1758-Sciroli[1.06][1395].xml,Ale,Ale06M,Se_mai,1,6,106,1758,1750s,Gregorio Sciroli,Genoa,Italy,Poro,Male,AA,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
14,Did12M-Non_ha-1747-Jommelli[1.17][0014].xml,Did,Did12M,Non_ha,1,17,117,1747,1740s,Niccolò Jommelli,Rome,Italy,Didone,Female,Da capo,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
140,Did10M-Infelice_sventurato-1739-Lampugnani[1.13][0140].xml,Did,Did10M,Infelice_sventurato,1,13,113,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Araspe,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1407,Ale08M-Se_possono-1759-Holzbauer[1.08][1407].xml,Ale,Ale08M,Se_possono,1,8,108,1759,1750s,Ignaz Holzbauer,Milan,Italy,Poro,Male,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1408,Ale07M-Se_mai-1759-Holzbauer[1.07][1408].xml,Ale,Ale07M,Se_mai,1,7,107,1759,1750s,Ignaz Holzbauer,Milan,Italy,Cleofide,Female,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1409,Ale06M-Ale07M-Se_mai-1759-Holzbauer[1.15][1409].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1759,1750s,Ignaz Holzbauer,Milan,Italy,Cleofide,Female,Dal segno,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
141,Did19M-Vedi_nel-1724-Sarro[2.08][0141].xml,Did,Did19M,Vedi_nel,2,08,208,1724,1720s,Domenico Natale Sarro,Naples,Italy,Enea,Male,Da capo,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1410,Ale12M-Non_sarei-1759-Holzbauer[2.03][1410].xml,Ale,Ale12M,Non_sarei,2,03,203,1759,1750s,Ignaz Holzbauer,Milan,Italy,Erissena,Female,Da capo,G,s,s,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
