AriaId,AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Form,Key,KeySignature,KeySignatureType,Instrumentation,Scoring,Voices
1358,1358,Ale15M-Dun_barbaro-1762-Traetta[2.08][1358].xml,Ale,Ale15M,Dun_barbaro,2,08,208,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Alessandro,Male,ABA,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1359,1359,Ale30M-Son_confusa-1746-Lampugnani[3.08][1359].xml,Ale,Ale30M,Son_confusa,3,8,308,1746,1740s,Giovanni Battista Lampugnani,London,England,Erissena,Female,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
136,136,Did18M-Ah_non_lasciarmi-1794-Paisiello[2.06][0136].xml,Did,Did18M,Ah_non_lasciarmi,2,06,206,1794,1790s,Giovanni Paisiello,Naples,Italy,Oboi i,Female,ABA,A,sss,s,"ob,cl,bn,vn,va,bs","obI,obII,clI,clII,bnI,bnII,sop,vnI,vnII,va,bs",sop
1360,1360,Did11M-Tu_mi_disarmi-1763-Traetta[1.16][1360].xml,Did,Did11M,Tu_mi_disarmi,1,16,116,1763,1760s,Tommaso Traetta,Venice,Italy,Oboi i,Male,ABA,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
1361,1361,Did17M-L_augelletto-1763-Traetta[2.02][1361].xml,Did,Did17M,L_augelletto,2,02,202,1763,1760s,Tommaso Traetta,Venice,Italy,Araspe,Male,Da capo,G,s,s,"vn,va,bs","alt,vnI,vnII,va,bs",alt
1362,1362,Did20M-Fosca_nube-1763-Traetta[2.06][1362].xml,Did,Did20M,Fosca_nube,2,06,206,1763,1760s,Tommaso Traetta,Venice,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
1363,1363,Did23M-Veggio_la-1763-Traetta[2.10][1363].xml,Did,Did23M,Veggio_la,2,10,210,1763,1760s,Tommaso Traetta,Venice,Italy,Selene,Female,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
1365,1365,Did30M-Nel_duol-1763-Traetta[3.08][1365].xml,Did,Did30M,Nel_duol,3,08,308,1763,1760s,Tommaso Traetta,Venice,Italy,Selene,Female,Da capo,g,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1367,1367,Did31M-Va_crescendo-1763-Traetta[3.09][1367].xml,Did,Did31M,Va_crescendo,3,09,309,1763,1760s,Tommaso Traetta,Venice,Italy,Didone,Female,AA,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1368,1368,Ale07M-Se_mai-1749-Perez[1.07][1368].xml,Ale,Ale07M,Se_mai,1,7,107,1749,1740s,Davide Perez,Naples,Italy,Oboi i,Female,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1369,1369,Ale06M-Ale07M-Se_mai-1749-Perez[1.16][1369].xml,Ale,Ale06M-Ale07M,Se_mai,1,16,116,1749,1740s,Davide Perez,Naples,Italy,Oboi i,Female,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,va,bs",sop
1370,1370,Ale10M-Voi_che-1749-Perez[1.11][1370].xml,Ale,Ale10M,Voi_che,1,11,111,1749,1740s,Davide Perez,Naples,Italy,Gandarte,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1371,1371,Ale11M-Se_amore-1749-Perez[1.15][1371].xml,Ale,Ale11M,Se_amore,1,15,115,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1372,1372,Ale15M-Dun_barbaro-1749-Perez[2.04][1372].xml,Ale,Ale15M,Dun_barbaro,2,04,204,1749,1740s,Davide Perez,Naples,Italy,Alessandro,Male,Da capo,c,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1373,1373,Ale16M-Digli_che-1749-Perez[2.05][1373].xml,Ale,Ale16M,Digli_che,2,05,205,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1374,1374,Ale17M-Destrier_che-1749-Perez[2.06][1374].xml,Ale,Ale17M,Destrier_che,2,06,206,1749,1740s,Davide Perez,Naples,Italy,Corni in fa i,Male,Da capo,Bb,bb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,vnIII,vnIV,va,bs",sop
1375,1375,Ale18M-E_ver-1749-Perez[2.07][1375].xml,Ale,Ale18M,E_ver,2,7,207,1749,1740s,Davide Perez,Naples,Italy,Timagene,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1376,1376,Ale19M-Se_e-1749-Perez[2.09][1376].xml,Ale,Ale19M,Se_e,2,9,209,1749,1740s,Davide Perez,Naples,Italy,Alessandro,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1377,1377,Ale20M-Se_il-1749-Perez[2.10][1377].xml,Ale,Ale20M,Se_il,2,10,210,1749,1740s,Davide Perez,Naples,Italy,Cleofide,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1378,1378,Ale21M-Se_viver-1749-Perez[2.11][1378].xml,Ale,Ale21M,Se_viver,2,11,211,1749,1740s,Davide Perez,Naples,Italy,Gandarte,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1379,1379,Ale22M-Di_rendermi-1749-Perez[2.12][1379].xml,Ale,Ale22M,Di_rendermi,2,12,212,1749,1740s,Davide Perez,Naples,Italy,Oboi i,Female,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1380,1380,Ale24M-Se_troppo-1749-Perez[3.04][1380].xml,Ale,Ale24M,Se_troppo,3,4,304,1749,1740s,Davide Perez,Naples,Italy,Flauti i,Female,Da capo,G,s,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1381,1381,Ale26M-Serbati_a-1749-Perez[3.06][1381].xml,Ale,Ale26M,Serbati_a,3,6,306,1749,1740s,Davide Perez,Naples,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
1382,1382,Ale28M-Dove_si-1749-Perez[3.09][1382].xml,Ale,Ale28M,Dove_si,3,9,309,1749,1740s,Davide Perez,Naples,Italy,Corni in mib i,Male,Dal segno,Eb,bbb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
1383,1383,Ale29M-Mio_ben-1749-Perez[3.10][1383].xml,Ale,Ale29M,Mio_ben,3,10,310,1749,1740s,Davide Perez,Naples,Italy,Gandarte,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1384,1384,Ale30M-Son_confusa-1749-Perez[3.11][1384].xml,Ale,Ale30M,Son_confusa,3,11,311,1749,1740s,Davide Perez,Naples,Italy,Erissena,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1385,1385,Ale31M-Ombra_dell-1749-Perez[3.12][1385].xml,Ale,Ale31M,Ombra_dell,3,12,312,1749,1740s,Davide Perez,Naples,Italy,Corni in mib i,Female,AA,c,bbb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
1386,1386,Ale01M-E_prezzo-1759-Holzbauer[1.01][1386].xml,Ale,Ale01M,E_prezzo,1,1,101,1759,1750s,Ignaz Holzbauer,Milan,Italy,Gandarte,Male,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
1387,1387,Ale03M-Vil_trofeo-1759-Holzbauer[1.03][1387].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1759,1750s,Ignaz Holzbauer,Milan,Italy,Oboi i,Male,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1388,1388,Ale04M-Chi_vive-1759-Holzbauer[1.04][1388].xml,Ale,Ale04M,Chi_vive,1,4,104,1759,1750s,Ignaz Holzbauer,Milan,Italy,Flauti i,Female,Da capo,A,sss,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1389,1389,Ale05M-O_sugli-1759-Holzbauer[1.05][1389].xml,Ale,Ale05M,O_sugli,1,5,105,1759,1750s,Ignaz Holzbauer,Milan,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1390,1390,Ale06M-Se_mai-1759-Holzbauer[1.06][1390].xml,Ale,Ale06M,Se_mai,1,6,106,1759,1750s,Ignaz Holzbauer,Milan,Italy,Poro,Male,AA,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1392,1392,Ale27M-Finche_rimango-1735-Ferrandini[3.07][1392].xml,Ale,Ale27M,Finche_rimango,3,7,307,1735,1730s,Giovanni Battista Ferrandini,Munich,Empire,Trombe in do i,Male,Da capo,D,ss,s,"tpt,timp,vn,va,bs","tptI,tptII,timp,sop,vnI,vnII,va,bs",sop
1393,1393,Ale04M-Chi_vive-1758-Sciroli[1.04][1393].xml,Ale,Ale04M,Chi_vive,1,4,104,1758,1750s,Gregorio Sciroli,Genoa,Italy,Erissena,Female,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1394,1394,Ale05M-O_sugli-1758-Sciroli[1.05][1394].xml,Ale,Ale05M,O_sugli,1,5,105,1758,1750s,Gregorio Sciroli,Genoa,Italy,Timagene,Male,AA,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1395,1395,Ale06M-Se_mai-1758-Sciroli[1.06][1395].xml,Ale,Ale06M,Se_mai,1,6,106,1758,1750s,Gregorio Sciroli,Genoa,Italy,Oboi i,Male,AA,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
14,14,Did12M-Non_ha-1747-Jommelli[1.17][0014].xml,Did,Did12M,Non_ha,1,17,117,1747,1740s,Niccolò Jommelli,Rome,Italy,Didone,Female,Da capo,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
140,140,Did10M-Infelice_sventurato-1739-Lampugnani[1.13][0140].xml,Did,Did10M,Infelice_sventurato,1,13,113,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Araspe,Male,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1407,1407,Ale08M-Se_possono-1759-Holzbauer[1.08][1407].xml,Ale,Ale08M,Se_possono,1,8,108,1759,1750s,Ignaz Holzbauer,Milan,Italy,Poro,Male,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1408,1408,Ale07M-Se_mai-1759-Holzbauer[1.07][1408].xml,Ale,Ale07M,Se_mai,1,7,107,1759,1750s,Ignaz Holzbauer,Milan,Italy,Cleofide,Female,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
141,141,Did19M-Vedi_nel-1724-Sarro[2.08][0141].xml,Did,Did19M,Vedi_nel,2,08,208,1724,1720s,Domenico Natale Sarro,Naples,Italy,Enea,Male,Da capo,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1411,1411,Ale17M-Destrier_che-1759-Holzbauer[2.04][1411].xml,Ale,Ale17M,Destrier_che,2,04,204,1759,1750s,Ignaz Holzbauer,Milan,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1412,1412,Ale10M-Voi_che-1759-Holzbauer[1.10][1412].xml,Ale,Ale10M,Voi_che,1,10,110,1759,1750s,Ignaz Holzbauer,Milan,Italy,Oboi i,Male,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1414,1414,Ale18M-E_ver-1759-Holzbauer[2.11][1414].xml,Ale,Ale18M,E_ver,2,11,211,1759,1750s,Ignaz Holzbauer,Milan,Italy,Corni in do i,Male,ABA,F,b,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,va,bs",sop
1417,1417,Ale27M-Finche_rimango-1766-Majo[3.05][1417].xml,Ale,Ale27M,Finche_rimango,3,5,305,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Timagene,Male,ABA,D,ss,s,"vn,va,bs","alt,vnI,vnII,vaI,vaII,bs",alt
1418,1418,Ale30M-Son_confusa-1766-Majo[3.08][1418].xml,Ale,Ale30M,Son_confusa,3,8,308,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Erissena,Female,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
142,142,Did15M-Leon_che-1730-Sarro[2.03][0142].xml,Did,Did15M,Leon_che,2,03,203,1730,1730s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,Dal segno,G,s,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
1425,1425,Ale19M-Se_e-1759-Holzbauer[2.13][1425].xml,Ale,Ale19M,Se_e,2,13,213,1759,1750s,Ignaz Holzbauer,Milan,Italy,Alessandro,Male,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
1426,1426,Ale21M-Se_viver-1759-Holzbauer[2.15][1426].xml,Ale,Ale21M,Se_viver,2,15,215,1759,1750s,Ignaz Holzbauer,Milan,Italy,Flauti i,Male,Da capo,G,s,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
143,143,Did17M-L_augelletto-1730-Sarro[2.05][0143].xml,Did,Did17M,L_augelletto,2,05,205,1730,1730s,Domenico Natale Sarro,Naples,Italy,Araspe,Male,Da capo,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
145,145,Did16M-Ardi_per-1730-Sarro[2.04][0145].xml,Did,Did16M,Ardi_per,2,04,204,1730,1730s,Domenico Natale Sarro,Naples,Italy,Selene,Female,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1458,1458,Ale24M-Se_troppo-1759-Holzbauer[3.01][1458].xml,Ale,Ale24M,Se_troppo,3,1,301,1759,1750s,Ignaz Holzbauer,Milan,Italy,Corni in do i,Female,Dal segno,Bb,bb,b,"hn,vn,va,bs","hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1459,1459,Ale26M-Serbati_a-1759-Holzbauer[3.04][1459].xml,Ale,Ale26M,Serbati_a,3,4,304,1759,1750s,Ignaz Holzbauer,Milan,Italy,Oboi i,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
146,146,Did18M-Ah_non_lasciarmi-1810-Paer[2.02][0146].xml,Did,Did18M,Ah_non_lasciarmi,2,02,202,1810,1810s,Ferdinando Paër,Paris,France,Flauti i,Female,ABA,F,b,b,"fl,eh,cl,bn,hn,vn,va,bs,tbn","flI,flII,eh,clI,clII,bnI,bnII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs,tbn",sop
1460,1460,Ale28M-Dove_si-1759-Holzbauer[3.06][1460].xml,Ale,Ale28M,Dove_si,3,6,306,1759,1750s,Ignaz Holzbauer,Milan,Italy,Oboi i,Male,ABA,Eb,bbb,b,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,va,bs",sop
1465,1465,Ale29M-Mio_ben-1759-Holzbauer[3.07][1465].xml,Ale,Ale29M,Mio_ben,3,7,307,1759,1750s,Ignaz Holzbauer,Milan,Italy,Gandarte,Male,Da capo,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
147,147,Did11M-Tu_mi_disarmi-1742-Hasse[1.17][0147].xml,Did,Did11M,Tu_mi_disarmi,1,17,117,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Male,Dal segno,Eb,bbb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
148,148,Did08M-Ogni_amator-1742-Hasse[1.11][0148].xml,Did,Did08M,Ogni_amator,1,11,111,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Female,Dal segno,A,sss,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
149,149,Did07M-Quando_saprai-1749-Jommelli[1.10][0149].xml,Did,Did07M,Quando_saprai,1,10,110,1749,1740s,Niccolò Jommelli,Vienna,Empire,Oboi i,Male,Da capo,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
15,15,Did03M-Son_regina-1747-Jommelli[1.05][0015].xml,Did,Did03M,Son_regina,1,5,105,1747,1740s,Niccolò Jommelli,Rome,Italy,Oboi i,Female,Da capo,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
150,150,Did04M-Tu_mi_scorgi-1749-Jommelli[1.06][0150].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1749,1740s,Niccolò Jommelli,Vienna,Empire,Osmida,Male,Da capo,F,b,b,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
151,151,Did07M-Quando_saprai-1742-Hasse[1.10][0151].xml,Did,Did07M,Quando_saprai,1,10,110,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Male,Dal segno,F,b,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,alt,vnI,vnII,va,bs",alt
152,152,Did08M-Ogni_amator-1749-Jommelli[2.10][0152].xml,Did,Did08M,Ogni_amator,2,10,210,1749,1740s,Niccolò Jommelli,Vienna,Empire,Selene,Female,Da capo,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
153,153,Did19M-Vedi_nel-1749-Jommelli[2.05][0153].xml,Did,Did19M,Vedi_nel,2,05,205,1749,1740s,Niccolò Jommelli,Vienna,Empire,Enea,Male,Da capo,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
154,154,Did20M-Fosca_nube-1730-Sarro[2.09][0154].xml,Did,Did20M,Fosca_nube,2,09,209,1730,1730s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
155,155,Did21M-Tacero_se-1724-Sarro[2.11][0155].xml,Did,Did21M,Tacero_se,2,11,211,1724,1720s,Domenico Natale Sarro,Naples,Italy,Araspe,Male,Da capo,D,ss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
156,156,Did22M-Non_cede-1724-Sarro[2.12][0156].xml,Did,Did22M,Non_cede,2,12,212,1724,1720s,Domenico Natale Sarro,Naples,Italy,Didone,Male,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
157,157,Did23M-Veggio_la-1730-Sarro[2.13][0157].xml,Did,Did23M,Veggio_la,2,13,213,1730,1730s,Domenico Natale Sarro,Naples,Italy,Selene,Female,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
158,158,Did24M-Chiamami_pur-1730-Sarro[2.16][0158].xml,Did,Did24M,Chiamami_pur,2,16,216,1730,1730s,Domenico Natale Sarro,Naples,Italy,Iarba,Male,Da capo,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
159,159,Did25M-Va_lusingando-1724-Sarro[2.17][0159].xml,Did,Did25M,Va_lusingando,2,17,217,1724,1720s,Domenico Natale Sarro,Naples,Italy,Didone,Female,Da capo,c,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
159,159,Did25M-Va_lusingando-1730-Sarro[2.17][0159].xml,Did,Did25M,Va_lusingando,2,17,217,1730,1730s,Domenico Natale Sarro,Naples,Italy,Didone,Female,Da capo,c,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
16,16,Did03M-Son_regina-1749-Jommelli[1.05][0016].xml,Did,Did03M,Son_regina,1,5,105,1749,1740s,Niccolò Jommelli,Vienna,Empire,Oboi i,Female,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
160,160,Did26M-Vivi_superbo-1724-Sarro[3.02][0160].xml,Did,Did26M,Vivi_superbo,3,02,302,1724,1720s,Domenico Natale Sarro,Naples,Italy,Enea,Male,Da capo,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
165,165,Did32M-Gia_si-1724-Sarro[3.13][0165].xml,Did,Did32M,Gia_si,3,13,313,1724,1720s,Domenico Natale Sarro,Naples,Italy,Araspe,Male,Da capo,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
167,167,Did23M-Veggio_la-1739-Lampugnani[2.14][0167].xml,Did,Did23M,Veggio_la,2,14,214,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Selene,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
168,168,Did24M-Chiamami_pur-1739-Lampugnani[2.17][0168].xml,Did,Did24M,Chiamami_pur,2,17,217,1739,1730s,Giovanni Battista Lampugnani,Padua,Italy,Iarba,Male,Da capo,D,ss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
17,17,Did12M-Non_ha-1753-Perez[1.17][0017].xml,Did,Did12M,Non_ha,1,17,117,1753,1750s,Davide Perez,Genova,Italy,Didone,Female,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
170,170,Did14M-Pensa_che-1760-Bernasconi[2.01][0170].xml,Did,Did14M,Pensa_che,2,01,201,1760,1760s,Andrea Bernasconi,Venice,Italy,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
171,171,Did15M-Leon_che-1760-Bernasconi[2.03][0171].xml,Did,Did15M,Leon_che,2,03,203,1760,1760s,Andrea Bernasconi,Venice,Italy,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,vaI,vaII,bs",ten
172,172,Did16M-Ardi_per-1760-Bernasconi[2.04][0172].xml,Did,Did16M,Ardi_per,2,04,204,1760,1760s,Andrea Bernasconi,Venice,Italy,Selene,Female,Dal segno,g,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
173,173,Did19M-Vedi_nel-1760-Bernasconi[2.08][0173].xml,Did,Did19M,Vedi_nel,2,08,208,1760,1760s,Andrea Bernasconi,Venice,Italy,Enea,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
174,174,Did21M-Tacero_se-1760-Bernasconi[2.11][0174].xml,Did,Did21M,Tacero_se,2,11,211,1760,1760s,Andrea Bernasconi,Venice,Italy,Araspe,Male,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
177,177,Did24M-Chiamami_pur-1760-Bernasconi[2.16][0177].xml,Did,Did24M,Chiamami_pur,2,16,216,1760,1760s,Andrea Bernasconi,Venice,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
179,179,Did28M-Quando_londa-1760-Bernasconi[3.07][0179].xml,Did,Did28M,Quando_londa,3,07,307,1760,1760s,Andrea Bernasconi,Venice,Italy,Osmida,Male,Dal segno,A,sss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
181,181,Did30M-Nel_duol-1760-Bernasconi[3.09][0181].xml,Did,Did30M,Nel_duol,3,09,309,1760,1760s,Andrea Bernasconi,Venice,Italy,Selene,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
182,182,Did31M-Va_crescendo-1760-Bernasconi[3.10][0182].xml,Did,Did31M,Va_crescendo,3,10,310,1760,1760s,Andrea Bernasconi,Venice,Italy,Oboi i,Female,A,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
183,183,Did33M-Cadra_fra-1760-Bernasconi[3.19][0183].xml,Did,Did33M,Cadra_fra,3,19,319,1760,1760s,Andrea Bernasconi,Venice,Italy,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
187,187,Did04M-Tu_mi_scorgi-1742-Hasse[1.06][0187].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Male,Da capo,D,ss,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,vnI,vnII,va,bs,bass",bass
188,188,Did05M-Fra_lo-1742-Hasse[1.07][0188].xml,Did,Did05M,Fra_lo,1,7,107,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Male,Dal segno,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
189,189,Did06M-Se_dalle-1742-Hasse[1.08][0189].xml,Did,Did06M,Se_dalle,1,8,108,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Male,Dal segno,C,n,n,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
19,19,Did12M-Non_ha-1763-Jommelli[1.17][0019].xml,Did,Did12M,Non_ha,1,17,117,1763,1760s,Niccolò Jommelli,Stuttgart,Empire,Didone,Female,Dal segno,g,bb,b,"vn,va,bs","sop,sop,vnI,vnII,va,bs",sop
190,190,Did15M-Leon_che-1742-Hasse[2.02][0190].xml,Did,Did15M,Leon_che,2,02,202,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Male,Dal segno,D,ss,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
191,191,Did17M-L_augelletto-1742-Hasse[2.04][0191].xml,Did,Did17M,L_augelletto,2,04,204,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Male,Dal segno,G,s,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
192,192,Did19M-Vedi_nel-1742-Hasse[2.07][0192].xml,Did,Did19M,Vedi_nel,2,07,207,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Male,Dal segno,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,alt,vnI,vnII,va,bs",alt
193,193,Did21M-Tacero_se-1742-Hasse[2.10][0193].xml,Did,Did21M,Tacero_se,2,10,210,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Male,Da capo,A,sss,s,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
194,194,Did23M-Veggio_la-1742-Hasse[2.12][0194].xml,Did,Did23M,Veggio_la,2,12,212,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Flauti i,Female,Dal segno,Bb,bb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
